sale_id,customer_id,product_id,sale_date,quantity
2681,754,19,2023-12-19,5
2682,320,24,2022-05-21,4
2683,704,40,2023-03-05,4
2684,1000,28,2024-04-30,3
2685,862,3,2022-04-18,2
2686,455,46,2023-06-08,3
2687,232,50,2024-01-07,3
2688,568,44,2023-09-25,5
2689,418,25,2022-05-01,2
2690,298,16,2022-10-17,4
2691,876,14,2022-04-27,3
2692,439,40,2024-03-14,3
2693,194,39,2022-04-19,1
2694,878,5,2023-05-25,4
2695,72,10,2022-07-23,1
2696,917,37,2023-09-16,3
2697,862,41,2022-07-24,5
2698,822,32,2024-03-07,1
2699,488,7,2022-09-27,1
2700,962,1,2023-06-20,2
2701,696,10,2022-07-26,1
2702,377,50,2023-01-02,2
2703,184,20,2023-12-22,1
2704,14,36,2023-02-24,2
2705,691,6,2022-10-30,3
2706,504,32,2022-06-14,1
2707,689,7,2022-02-10,2
2708,108,30,2023-07-16,5
2709,406,21,2023-05-24,2
2710,449,11,2022-08-01,1
2711,536,19,2023-12-06,1
2712,675,11,2023-05-08,1
2713,693,5,2022-12-05,1
2714,88,18,2022-08-29,3
2715,123,37,2022-01-03,5
2716,147,24,2022-01-14,1
2717,405,23,2023-11-19,2
2718,411,6,2022-04-02,5
2719,712,5,2022-04-24,4
2720,605,12,2023-08-11,3
2721,105,46,2023-11-17,1
2722,760,50,2023-05-21,5
2723,948,30,2022-06-02,1
2724,914,17,2022-04-03,1
2725,173,31,2024-03-09,2
2726,67,17,2023-06-08,2
2727,373,49,2022-03-18,1
2728,999,29,2024-01-11,2
2729,204,42,2024-01-11,1
2730,347,9,2022-04-14,1
2731,206,8,2022-09-20,1
2732,610,37,2023-10-22,4
2733,865,32,2022-08-25,2
2734,414,3,2023-04-13,2
2735,126,24,2022-10-31,1
2736,239,19,2022-09-28,1
2737,859,26,2023-04-21,4
2738,435,27,2022-02-21,3
2739,743,40,2022-04-13,5
2740,512,44,2024-04-12,2
2741,286,9,2022-06-28,4
2742,784,29,2022-02-10,2
2743,731,24,2022-10-25,4
2744,785,33,2023-01-04,5
2745,596,40,2024-03-31,2
2746,608,21,2023-11-25,4
2747,280,24,2022-11-17,3
2748,775,6,2023-03-13,5
2749,809,44,2024-01-27,1
2750,821,27,2022-04-29,4
2751,660,33,2022-04-08,2
2752,966,29,2024-02-16,5
2753,410,17,2022-02-16,1
2754,365,44,2022-01-10,1
2755,488,3,2022-05-22,2
2756,683,40,2023-11-11,2
2757,618,42,2023-10-25,3
2758,973,4,2022-06-24,2
2759,415,48,2022-12-03,5
2760,497,16,2023-01-02,5
2761,524,45,2023-03-25,2
2762,286,36,2023-09-29,1
2763,151,1,2022-10-02,1
2764,787,10,2024-01-21,2
2765,466,7,2022-04-06,2
2766,111,19,2023-01-17,3
2767,126,25,2024-04-14,2
2768,257,11,2022-12-17,2
2769,502,37,2022-07-07,4
2770,510,26,2022-04-27,5
2771,237,5,2023-02-15,3
2772,644,15,2023-02-14,5
2773,966,25,2023-04-13,4
2774,138,30,2022-10-06,5
2775,31,43,2023-01-30,3
2776,102,6,2023-12-08,2
2777,756,23,2023-05-05,4
2778,55,30,2024-03-30,3
2779,851,30,2023-03-08,3
2780,70,42,2023-10-27,2
2781,511,35,2024-03-27,5
2782,695,30,2022-06-20,1
2783,28,7,2022-04-26,3
2784,996,6,2022-05-16,3
2785,184,12,2023-12-14,2
2786,392,47,2024-01-14,1
2787,620,7,2022-03-02,1
2788,696,26,2022-06-13,1
2789,335,50,2022-04-17,4
2790,157,28,2023-03-03,3
2791,311,13,2023-08-28,1
2792,637,26,2023-05-10,5
2793,639,22,2024-04-01,4
2794,99,5,2023-08-06,1
2795,779,21,2023-11-26,4
2796,79,22,2023-03-25,1
2797,677,39,2022-07-05,1
2798,770,32,2023-09-18,3
2799,533,14,2023-01-24,5
2800,786,45,2024-03-08,3
2801,505,48,2023-01-03,5
2802,812,31,2023-09-19,1
2803,478,8,2022-01-30,5
2804,207,18,2023-12-02,3
2805,301,30,2024-01-15,3
2806,678,3,2022-05-14,4
2807,510,35,2023-05-10,3
2808,503,10,2023-05-15,4
2809,517,31,2022-04-26,3
2810,268,10,2023-02-26,4
2811,556,41,2023-03-28,3
2812,352,14,2022-02-17,4
2813,829,21,2022-03-06,3
2814,881,37,2022-09-25,5
2815,554,3,2023-11-02,2
2816,560,39,2022-11-18,2
2817,19,50,2022-01-13,5
2818,976,25,2023-12-23,2
2819,783,4,2023-11-26,1
2820,33,24,2023-06-22,3
2821,441,28,2024-02-25,4
2822,902,31,2024-02-01,4
2823,937,14,2023-08-14,4
2824,122,4,2024-01-12,3
2825,393,14,2023-08-02,4
2826,461,2,2022-08-18,4
2827,323,49,2023-11-17,4
2828,874,44,2022-12-13,4
2829,386,28,2023-06-16,2
2830,454,18,2023-06-20,2
2831,471,17,2023-12-06,4
2832,37,41,2023-12-19,4
2833,34,12,2023-09-26,1
2834,182,6,2022-04-08,2
2835,571,10,2023-03-20,3
2836,676,5,2023-11-09,4
2837,882,18,2024-01-15,2
2838,799,26,2022-09-12,4
2839,311,6,2023-05-09,3
2840,906,20,2022-12-21,1
2841,724,46,2023-11-11,4
2842,169,29,2023-11-24,2
2843,504,27,2023-10-19,2
2844,442,34,2023-01-30,5
2845,138,14,2022-06-02,2
2846,320,43,2024-04-26,2
2847,733,17,2023-07-26,1
2848,399,12,2023-09-20,1
2849,500,4,2022-02-25,4
2850,783,6,2022-01-12,4
2851,113,28,2023-10-21,2
2852,583,22,2022-06-10,3
2853,692,49,2023-06-02,3
2854,503,20,2023-04-26,2
2855,676,11,2023-05-23,1
2856,568,13,2022-06-19,4
2857,702,23,2022-03-18,4
2858,553,27,2024-02-09,2
2859,586,31,2023-05-19,3
2860,482,31,2022-11-25,5
2861,488,35,2022-09-04,3
2862,576,45,2022-12-05,2
2863,875,11,2022-10-12,2
2864,161,45,2022-02-21,4
2865,519,28,2023-06-04,5
2866,58,23,2022-08-17,4
2867,401,45,2023-07-18,4
2868,270,37,2023-10-21,4
2869,507,25,2023-01-23,2
2870,606,1,2023-02-17,4
2871,995,36,2024-04-16,1
2872,387,39,2022-08-29,3
2873,632,13,2022-03-22,1
2874,693,5,2023-04-16,1
2875,362,47,2023-03-31,3
2876,785,43,2024-03-31,4
2877,292,38,2023-08-10,5
2878,329,40,2023-04-04,3
2879,63,10,2022-04-01,2
2880,29,21,2023-05-26,2
2881,605,43,2023-04-03,5
2882,47,47,2022-11-20,4
2883,132,48,2022-05-02,2
2884,858,48,2023-05-25,4
2885,376,47,2024-02-03,4
2886,358,21,2023-11-01,1
2887,829,1,2022-01-19,3
2888,760,10,2022-04-16,2
2889,598,30,2023-02-18,3
2890,28,10,2023-02-27,3
2891,784,32,2022-02-06,5
2892,913,21,2023-07-25,4
2893,641,8,2023-07-17,5
2894,350,44,2022-01-01,1
2895,390,27,2024-04-25,5
2896,100,17,2022-04-04,2
2897,439,34,2024-03-21,5
2898,354,47,2023-09-11,3
2899,366,1,2023-09-26,3
2900,422,29,2023-10-15,3
2901,360,9,2022-11-08,2
2902,58,41,2023-06-05,3
2903,678,29,2023-07-30,5
2904,251,41,2022-07-31,4
2905,254,38,2023-11-02,1
2906,241,7,2023-11-19,1
2907,664,3,2023-04-13,4
2908,320,14,2022-12-16,3
2909,607,48,2023-01-08,4
2910,87,13,2024-04-25,2
2911,933,27,2022-02-25,2
2912,705,45,2024-04-16,3
2913,68,35,2022-08-17,2
2914,890,50,2023-04-11,3
2915,313,11,2022-12-06,4
2916,118,39,2023-07-28,3
2917,346,25,2024-02-25,5
2918,174,14,2023-09-27,3
2919,21,23,2023-09-07,5
2920,552,14,2023-04-30,3
2921,334,13,2024-01-04,2
2922,39,44,2023-11-04,2
2923,472,37,2023-01-08,3
2924,674,1,2024-01-04,5
2925,885,24,2023-04-09,2
2926,433,24,2022-04-27,5
2927,582,2,2022-04-10,5
2928,528,20,2024-02-17,2
2929,924,20,2023-11-06,2
2930,432,33,2022-08-16,4
2931,274,8,2022-01-03,5
2932,21,45,2022-12-16,4
2933,713,32,2022-12-30,1
2934,481,42,2024-04-29,3
2935,603,30,2023-10-11,5
2936,23,27,2024-03-30,1
2937,325,27,2022-10-26,4
2938,387,23,2023-07-15,2
2939,585,23,2023-06-19,5
2940,400,35,2023-01-18,3
2941,331,28,2023-12-20,1
2942,587,34,2022-04-19,5
2943,101,49,2022-02-16,4
2944,828,22,2022-06-18,4
2945,501,8,2023-05-20,5
2946,103,12,2022-05-24,3
2947,708,30,2024-04-21,1
2948,692,28,2024-01-05,4
2949,211,24,2024-01-31,4
2950,345,12,2024-01-09,2
2951,509,36,2023-02-24,3
2952,515,39,2022-04-20,2
2953,831,11,2022-09-18,3
2954,784,35,2023-09-18,1
2955,684,28,2022-07-20,4
2956,348,25,2022-07-12,2
2957,171,19,2022-05-04,2
2958,630,43,2023-02-07,1
2959,307,45,2022-08-09,3
2960,373,44,2023-04-14,3
2961,993,28,2024-04-24,5
2962,447,41,2024-03-11,4
2963,207,19,2022-07-15,5
2964,509,45,2024-01-04,2
2965,651,40,2022-12-13,3
2966,868,7,2022-04-21,3
2967,998,6,2024-02-15,4
2968,807,7,2023-03-01,3
2969,78,6,2022-02-17,5
2970,861,42,2023-10-11,5
2971,871,2,2023-11-20,2
2972,549,40,2023-08-26,2
2973,220,27,2022-05-07,5
2974,295,7,2024-03-01,5
2975,272,32,2023-04-07,1
2976,49,48,2023-04-14,3
2977,305,49,2023-11-06,1
2978,588,40,2023-08-27,2
2979,412,35,2023-06-01,5
2980,824,7,2022-05-18,5
2981,232,41,2023-05-26,3
2982,640,29,2022-01-05,2
2983,761,33,2023-06-28,4
2984,981,38,2024-01-24,4
2985,95,3,2022-02-19,1
2986,735,43,2023-07-21,3
2987,865,19,2023-03-20,3
2988,593,27,2023-08-23,2
2989,98,14,2023-05-10,2
2990,607,15,2023-06-05,3
2991,345,50,2024-03-10,1
2992,280,30,2022-07-01,1
2993,69,36,2023-12-10,4
2994,581,25,2023-08-16,1
2995,821,8,2022-06-27,3
2996,544,13,2024-01-19,4
2997,487,31,2024-04-14,2
2998,438,8,2022-05-12,4
2999,215,23,2022-04-17,4
3000,356,30,2023-02-01,5
3001,815,27,2023-11-05,2
3002,79,42,2023-09-07,5
3003,668,46,2023-09-13,4
3004,844,48,2022-11-26,3
3005,310,26,2023-06-01,1
3006,517,1,2023-01-29,3
3007,824,24,2023-03-05,4
3008,308,15,2023-09-16,3
3009,444,33,2023-12-11,2
3010,680,19,2024-02-20,5
3011,553,18,2022-09-12,4
3012,321,43,2022-10-08,3
3013,205,17,2023-02-12,2
3014,425,20,2022-12-18,5
3015,412,27,2022-10-29,2
3016,258,44,2023-04-09,3
3017,640,16,2024-04-04,1
3018,528,1,2022-05-17,1
3019,465,27,2022-05-22,1
3020,688,3,2023-02-27,3
3021,782,1,2023-09-09,5
3022,561,2,2023-12-18,4
3023,185,10,2024-02-06,3
3024,903,24,2023-06-09,2
3025,20,34,2022-11-03,3
3026,643,48,2023-12-20,4
3027,721,39,2023-07-15,5
3028,529,21,2022-11-18,1
3029,884,22,2023-12-30,4
3030,192,11,2024-01-25,3
3031,591,37,2023-07-21,4
3032,512,28,2023-10-10,2
3033,219,16,2022-08-11,3
3034,677,36,2022-07-25,5
3035,986,26,2022-08-03,1
3036,844,13,2023-10-02,3
3037,761,40,2024-01-02,3
3038,961,42,2022-10-25,5
3039,479,26,2023-12-05,5
3040,275,4,2022-12-20,1
3041,960,37,2023-11-20,5
3042,654,28,2022-05-16,1
3043,546,9,2023-12-29,2
3044,829,41,2023-10-28,4
3045,630,25,2022-07-02,1
3046,874,47,2023-05-31,1
3047,788,12,2023-07-10,2
3048,929,26,2023-12-12,2
3049,445,21,2023-10-15,1
3050,958,34,2022-11-27,5
3051,580,11,2023-12-29,2
3052,745,28,2022-04-29,2
3053,642,15,2024-02-19,1
3054,62,7,2022-12-27,3
3055,535,46,2023-07-30,3
3056,206,9,2023-05-07,3
3057,374,33,2023-08-20,1
3058,474,8,2023-08-08,4
3059,152,41,2023-11-15,3
3060,247,37,2023-12-29,1
3061,155,26,2023-03-04,4
3062,765,49,2023-11-22,4
3063,702,41,2024-02-05,5
3064,784,17,2023-07-01,1
3065,308,36,2022-10-20,5
3066,865,11,2023-03-09,4
3067,446,21,2024-04-07,4
3068,421,14,2022-01-14,2
3069,327,6,2023-06-20,5
3070,881,6,2022-04-20,1
3071,851,2,2022-01-26,2
3072,934,28,2023-01-26,4
3073,66,1,2022-05-29,2
3074,650,41,2022-02-24,1
3075,209,50,2023-11-18,3
3076,867,38,2022-02-27,2
3077,423,10,2022-07-24,2
3078,274,2,2022-10-01,1
3079,844,40,2024-02-08,5
3080,294,46,2024-03-15,1
3081,662,35,2022-06-14,1
3082,165,6,2022-10-21,2
3083,263,37,2023-12-01,4
3084,704,25,2022-09-14,1
3085,616,2,2022-05-30,1
3086,242,48,2022-03-05,2
3087,416,47,2023-12-09,2
3088,245,9,2024-03-14,2
3089,117,30,2022-10-30,2
3090,154,41,2022-07-28,5
3091,197,41,2024-02-11,3
3092,29,50,2023-07-09,3
3093,252,23,2022-02-03,4
3094,817,12,2023-01-03,4
3095,848,16,2024-04-13,1
3096,318,42,2023-04-09,5
3097,476,15,2022-04-15,3
3098,498,20,2023-09-23,4
3099,574,13,2023-11-23,1
3100,447,35,2024-01-28,4
3101,433,16,2023-07-30,5
3102,663,47,2022-08-18,1
3103,928,50,2024-01-31,1
3104,38,25,2023-10-25,2
3105,207,50,2023-07-29,5
3106,164,17,2023-02-03,1
3107,280,43,2022-09-01,2
3108,140,4,2023-06-08,2
3109,30,18,2024-03-14,5
3110,265,6,2024-03-26,4
3111,809,10,2024-03-28,1
3112,823,41,2023-12-14,3
3113,285,2,2022-10-22,1
3114,675,41,2023-12-11,5
3115,564,38,2023-11-12,3
3116,181,7,2022-02-18,5
3117,660,8,2023-01-26,2
3118,873,30,2023-02-01,4
3119,44,39,2023-03-03,2
3120,987,8,2024-03-18,2
3121,740,7,2023-12-03,5
3122,498,10,2022-11-17,1
3123,802,19,2023-07-20,5
3124,21,17,2022-02-25,3
3125,57,12,2022-01-14,3
3126,881,6,2024-02-01,5
3127,919,5,2022-09-15,3
3128,86,32,2022-07-27,5
3129,322,24,2023-09-28,4
3130,617,14,2024-03-10,2
3131,306,26,2023-03-30,2
3132,888,7,2024-04-29,5
3133,66,32,2022-08-19,3
3134,923,2,2023-10-11,3
3135,979,27,2023-12-23,2
3136,417,5,2023-12-28,3
3137,919,32,2023-10-26,3
3138,373,41,2023-01-12,4
3139,688,5,2024-02-13,1
3140,674,14,2023-08-26,3
3141,907,44,2023-07-14,4
3142,93,27,2024-01-27,1
3143,407,25,2023-09-10,4
3144,966,21,2022-07-21,5
3145,860,41,2024-03-05,5
3146,742,29,2024-01-13,4
3147,863,11,2022-07-18,2
3148,144,12,2022-10-29,2
3149,242,20,2023-04-05,1
3150,115,1,2022-07-01,1
3151,585,12,2023-12-01,4
3152,753,43,2022-03-18,1
3153,513,37,2022-07-11,2
3154,956,41,2022-06-27,2
3155,124,39,2024-01-23,5
3156,535,3,2023-06-11,3
3157,681,8,2022-05-03,2
3158,849,22,2023-01-22,5
3159,595,23,2022-02-11,3
3160,973,31,2023-03-15,3
3161,794,40,2022-10-13,4
3162,954,39,2023-07-24,1
3163,538,35,2022-09-28,2
3164,258,1,2022-05-14,5
3165,509,11,2022-06-14,3
3166,906,34,2023-08-22,2
3167,93,48,2022-09-19,5
3168,244,17,2022-01-06,1
3169,615,8,2022-12-05,3
3170,126,13,2023-04-23,1
3171,792,39,2023-12-28,2
3172,827,2,2022-06-08,2
3173,321,35,2022-02-10,3
3174,338,2,2022-06-07,2
3175,853,34,2022-11-27,4
3176,599,33,2023-09-04,4
3177,755,49,2022-02-22,3
3178,400,10,2024-03-03,4
3179,826,14,2023-10-03,4
3180,767,24,2023-09-23,5
3181,762,8,2023-11-09,2
3182,242,14,2022-11-05,4
3183,958,2,2023-05-18,4
3184,434,21,2024-03-19,5
3185,224,9,2023-08-10,5
3186,148,15,2023-07-18,3
3187,110,6,2023-01-02,2
3188,180,47,2022-03-16,1
3189,220,45,2024-03-13,5
3190,994,9,2023-12-26,1
3191,282,18,2022-11-22,1
3192,451,18,2023-06-23,1
3193,419,31,2022-08-14,5
3194,261,13,2022-07-08,1
3195,884,6,2023-06-18,1
3196,604,23,2022-03-11,3
3197,58,46,2024-03-16,1
3198,503,36,2023-06-02,3
3199,547,42,2022-06-13,4
3200,384,19,2023-03-02,4
3201,717,30,2023-07-11,5
3202,972,48,2023-07-04,2
3203,116,32,2023-02-18,1
3204,325,28,2022-04-05,1
3205,559,33,2022-12-24,3
3206,434,26,2022-08-15,2
3207,487,13,2022-08-07,2
3208,700,17,2023-11-11,4
3209,253,12,2022-12-06,3
3210,987,13,2022-12-06,1
3211,285,44,2023-01-05,3
3212,901,46,2022-10-28,4
3213,804,18,2022-08-12,1
3214,960,26,2024-02-10,3
3215,149,7,2023-09-26,1
3216,372,38,2023-06-28,1
3217,487,50,2023-05-02,3
3218,733,38,2023-07-29,2
3219,377,20,2024-04-23,3
3220,842,11,2024-02-10,4
3221,316,14,2023-10-27,2
3222,22,47,2022-01-10,1
3223,661,32,2022-04-28,1
3224,991,28,2023-11-16,4
3225,927,29,2022-12-21,2
3226,621,28,2023-04-02,1
3227,36,39,2022-09-04,1
3228,862,48,2023-10-20,1
3229,758,18,2023-09-21,2
3230,679,21,2023-09-29,4
3231,819,40,2022-09-07,5
3232,964,7,2022-02-10,5
3233,56,39,2023-11-30,3
3234,708,25,2022-11-25,3
3235,940,28,2023-01-26,1
3236,808,13,2024-03-26,5
3237,688,37,2022-04-27,4
3238,246,23,2023-01-31,1
3239,260,24,2022-09-20,2
3240,566,41,2023-07-08,2
3241,394,5,2024-01-12,1
3242,317,29,2022-10-17,4
3243,655,11,2022-01-26,4
3244,982,3,2023-06-14,1
3245,718,33,2024-04-21,1
3246,372,17,2024-02-28,4
3247,925,38,2023-01-19,4
3248,832,27,2023-06-11,4
3249,702,19,2024-04-02,4
3250,125,39,2023-06-05,2
3251,548,42,2023-04-02,1
3252,888,34,2023-05-14,5
3253,243,23,2022-02-14,1
3254,879,26,2022-10-31,1
3255,454,2,2023-10-30,3
3256,398,8,2022-07-17,3
3257,9,12,2022-11-25,4
3258,932,21,2023-06-11,2
3259,984,28,2022-03-26,3
3260,403,12,2022-04-09,1
3261,950,23,2022-06-21,3
3262,940,16,2024-03-02,2
3263,262,5,2023-07-05,2
3264,309,14,2023-07-01,4
3265,93,43,2022-01-08,1
3266,959,24,2023-10-04,1
3267,843,24,2022-03-09,5
3268,775,10,2022-08-04,4
3269,242,50,2023-11-18,5
3270,305,21,2023-10-07,4
3271,216,8,2024-03-03,2
3272,881,1,2022-08-07,1
3273,912,21,2023-12-03,3
3274,165,45,2023-03-11,3
3275,938,1,2022-04-17,1
3276,450,46,2022-07-30,5
3277,647,22,2023-07-05,3
3278,325,14,2024-04-28,4
3279,901,30,2023-12-21,4
3280,832,37,2024-01-30,5
3281,786,21,2024-03-04,2
3282,660,15,2023-03-22,3
3283,417,36,2023-10-25,3
3284,809,5,2024-04-16,5
3285,35,25,2022-03-15,5
3286,281,19,2024-02-04,2
3287,888,39,2023-12-04,3
3288,83,14,2022-06-07,3
3289,843,34,2022-01-25,4
3290,799,14,2023-04-16,2
3291,964,7,2024-01-05,5
3292,504,36,2022-12-06,4
3293,483,18,2022-02-08,3
3294,755,46,2022-03-31,4
3295,423,39,2022-03-17,3
3296,949,43,2022-02-25,3
3297,862,5,2022-07-02,2
3298,341,37,2024-03-24,4
3299,735,42,2022-09-15,5
3300,433,27,2023-07-26,4
3301,898,44,2022-03-14,3
3302,941,49,2023-08-12,4
3303,840,28,2024-04-21,1
3304,103,21,2022-08-22,5
3305,845,21,2022-09-22,3
3306,165,13,2023-02-22,2
3307,716,13,2023-02-02,3
3308,268,4,2023-04-07,3
3309,519,32,2023-10-08,4
3310,68,32,2023-02-19,4
3311,361,3,2023-03-20,5
3312,431,18,2022-11-20,2
3313,617,27,2022-01-18,1
3314,747,8,2023-02-03,3
3315,833,8,2023-11-21,5
3316,561,29,2022-05-02,2
3317,756,11,2023-07-02,5
3318,335,39,2022-01-07,3
3319,465,21,2023-10-19,5
3320,712,38,2024-01-08,2
3321,29,25,2023-09-26,5
3322,781,16,2022-03-06,2
3323,54,37,2024-02-14,2
3324,657,2,2024-02-03,4
3325,657,19,2023-08-23,1
3326,189,2,2022-02-16,4
3327,646,42,2023-12-19,1
3328,455,37,2022-03-16,5
3329,811,1,2023-01-02,5
3330,657,30,2023-05-30,1
3331,140,19,2022-04-19,5
3332,4,9,2022-10-24,1
3333,411,26,2024-03-16,5
3334,205,3,2023-12-04,1
3335,644,35,2022-11-05,3
3336,313,34,2023-09-14,5
3337,322,3,2022-03-30,2
3338,590,22,2022-10-16,2
3339,85,42,2024-02-23,3
3340,114,2,2023-03-25,4
3341,162,5,2023-01-26,1
3342,256,31,2023-02-09,3
3343,529,7,2024-04-21,3
3344,731,27,2023-11-08,5
3345,993,47,2022-02-01,4
3346,787,20,2023-05-01,5
3347,851,18,2022-06-10,4
3348,665,21,2023-07-01,2
3349,782,49,2022-08-14,5
3350,134,23,2022-05-20,3
3351,868,26,2024-02-04,4
3352,609,6,2023-02-05,1
3353,703,36,2024-03-26,2
3354,421,50,2024-03-27,4
3355,812,21,2023-07-13,2
3356,962,32,2022-10-30,2
3357,328,40,2023-10-12,1
3358,463,4,2022-05-28,5
3359,490,26,2022-11-02,1
3360,895,20,2023-11-25,4
3361,753,45,2024-03-25,2
3362,137,30,2024-01-17,1
3363,267,32,2023-10-26,3
3364,178,42,2023-01-18,2
3365,704,8,2022-01-12,4
3366,608,24,2023-07-21,3
3367,847,40,2023-07-23,2
3368,336,7,2022-05-25,5
3369,819,2,2022-05-07,1
3370,289,15,2022-02-12,2
3371,204,4,2022-01-06,1
3372,87,1,2023-08-10,1
3373,425,9,2023-09-03,1
3374,377,7,2023-02-08,3
3375,187,21,2023-07-05,1
3376,403,45,2023-07-15,2
3377,898,47,2022-03-29,2
3378,387,28,2022-11-09,1
3379,968,15,2022-08-04,1
3380,855,11,2024-02-06,3
3381,906,6,2024-01-30,4
3382,585,13,2024-01-14,1
3383,230,47,2022-12-19,4
3384,22,24,2022-08-05,3
3385,971,35,2023-02-27,4
3386,24,1,2023-10-24,1
3387,946,45,2023-06-09,5
3388,572,4,2022-05-26,3
3389,663,17,2022-06-14,3
3390,627,3,2022-07-08,4
3391,642,8,2022-08-15,3
3392,235,4,2023-09-24,2
3393,929,20,2022-09-16,3
3394,92,5,2022-07-18,4
3395,998,17,2022-04-28,5
3396,474,22,2022-07-05,5
3397,204,45,2023-11-19,4
3398,269,40,2024-03-29,5
3399,719,25,2023-08-04,5
3400,873,18,2022-02-25,1
3401,173,45,2024-02-09,4
3402,51,11,2023-07-17,1
3403,411,9,2023-04-18,4
3404,633,38,2023-10-23,3
3405,440,30,2023-07-17,3
3406,615,8,2022-03-16,1
3407,267,9,2022-10-25,3
3408,153,21,2023-11-19,4
3409,92,10,2022-03-10,4
3410,982,49,2022-09-14,5
3411,377,38,2022-04-11,1
3412,175,27,2022-07-22,4
3413,970,41,2024-01-14,5
3414,581,29,2023-08-18,5
3415,121,43,2023-05-14,3
3416,15,8,2022-12-05,4
3417,736,34,2023-01-01,1
3418,539,34,2022-05-12,4
3419,446,16,2023-11-19,1
3420,792,37,2023-11-03,4
3421,943,31,2022-08-29,1
3422,951,43,2022-04-13,4
3423,465,32,2022-10-19,3
3424,848,18,2023-09-27,5
3425,690,21,2022-03-13,1
3426,507,50,2022-07-18,1
3427,122,47,2022-11-22,2
3428,230,31,2023-05-13,1
3429,731,15,2023-04-07,4
3430,209,6,2022-12-03,4
3431,196,17,2023-09-24,3
3432,969,50,2023-11-07,2
3433,883,19,2022-11-10,5
3434,833,46,2023-12-12,4
3435,801,6,2023-08-22,1
3436,273,23,2022-06-06,3
3437,295,36,2023-08-03,3
3438,765,16,2023-08-04,5
3439,507,43,2023-01-09,4
3440,392,42,2024-04-07,2
3441,134,48,2022-11-20,5
3442,442,14,2023-03-15,4
3443,877,45,2022-06-22,1
3444,212,5,2022-01-05,1
3445,615,5,2022-11-17,2
3446,221,32,2022-09-10,5
3447,844,4,2024-03-15,1
3448,290,14,2022-08-15,5
3449,745,1,2023-12-31,4
3450,694,43,2024-01-28,1
3451,194,14,2023-10-19,5
3452,429,30,2023-03-23,2
3453,185,25,2022-10-11,4
3454,419,13,2023-01-04,3
3455,812,32,2022-05-18,5
3456,150,7,2023-11-27,4
3457,30,22,2024-01-21,5
3458,298,14,2022-12-06,1
3459,1000,38,2023-05-07,3
3460,269,49,2023-04-19,5
3461,242,34,2023-04-02,1
3462,633,33,2023-01-03,5
3463,462,21,2024-03-04,4
3464,930,49,2022-11-09,2
3465,255,20,2023-05-14,4
3466,379,46,2023-07-19,3
3467,597,30,2022-04-22,2
3468,701,42,2022-06-29,1
3469,663,10,2023-10-24,3
3470,470,33,2023-09-14,5
3471,88,7,2022-03-25,3
3472,11,9,2022-10-15,4
3473,481,15,2024-04-26,1
3474,137,24,2022-05-24,2
3475,893,25,2023-07-06,1
3476,332,29,2022-07-21,2
3477,998,40,2022-09-27,4
3478,710,33,2024-01-22,4
3479,408,13,2023-10-04,2
3480,704,50,2022-03-20,1
3481,218,26,2024-01-15,4
3482,731,13,2022-03-19,2
3483,393,5,2022-01-20,4
3484,726,18,2023-06-04,1
3485,434,28,2023-10-09,3
3486,754,11,2022-02-01,2
3487,612,44,2024-04-12,2
3488,263,20,2023-08-19,3
3489,75,37,2023-08-16,5
3490,98,42,2023-02-19,4
3491,571,7,2024-02-27,2
3492,61,10,2023-08-28,4
3493,54,30,2022-08-06,1
3494,341,7,2022-02-07,1
3495,954,48,2023-07-19,2
3496,241,8,2022-09-24,2
3497,483,16,2023-07-11,2
3498,931,2,2023-07-07,5
3499,363,30,2023-04-29,5
3500,621,12,2023-11-01,1
3501,962,18,2024-03-04,4
3502,687,2,2022-06-02,4
3503,991,31,2023-01-10,3
3504,822,43,2023-02-06,4
3505,613,34,2022-08-17,1
3506,727,29,2024-03-01,5
3507,767,23,2023-08-27,3
3508,830,17,2024-01-21,5
3509,47,8,2022-10-25,1
3510,6,36,2022-05-18,4
3511,260,6,2023-04-21,4
3512,517,23,2023-05-29,1
3513,635,28,2023-06-07,3
3514,391,14,2022-04-03,4
3515,310,10,2023-02-11,5
3516,405,26,2023-01-08,4
3517,688,33,2023-05-30,1
3518,380,28,2022-01-11,1
3519,136,33,2023-11-10,1
3520,992,22,2022-09-02,3
3521,914,4,2024-04-05,3
3522,573,29,2023-09-21,4
3523,43,18,2023-12-02,4
3524,595,24,2022-06-19,5
3525,184,7,2024-02-15,2
3526,267,4,2023-06-11,2
3527,174,42,2022-05-24,1
3528,516,25,2023-04-02,1
3529,505,47,2022-06-13,2
3530,953,28,2022-07-03,1
3531,348,13,2023-08-03,5
3532,899,19,2023-08-03,2
3533,480,13,2023-11-07,2
3534,136,26,2022-05-30,4
3535,92,12,2024-01-24,5
3536,325,39,2024-01-20,3
3537,728,18,2023-05-11,5
3538,544,34,2023-01-03,3
3539,444,39,2022-02-11,4
3540,146,32,2022-08-13,1
3541,267,34,2024-02-19,2
3542,120,28,2023-05-15,5
3543,321,7,2022-08-26,4
3544,46,44,2022-03-06,1
3545,131,4,2022-09-28,5
3546,512,42,2023-01-14,1
3547,893,16,2022-08-28,2
3548,997,8,2022-02-13,2
3549,855,15,2023-11-16,2
3550,288,8,2022-07-31,3
3551,766,4,2023-06-15,2
3552,370,3,2024-03-21,4
3553,949,37,2023-01-05,1
